dataset,model,K,seed,fin_test_acc_WA,fin_test_hinge_WA,fin_sparsity_WA,L1_WA,fin_test_acc_WA_VZ,fin_test_hinge_WA_VZ,fin_sparsity_WA_VZ,L1_WA_VZ,fin_test_acc_SA,fin_test_hinge_SA,fin_sparsity_SA,L1_SA,fin_test_acc_SA_VZ,fin_test_hinge_SA_VZ,fin_sparsity_SA_VZ,L1_SA_VZ,L1_inst
mnist8-4+9_binary_sparse,PAC,1,0,0.9199725256315754,0.2048535455678742,0.0713375796178343,0.014775713921846985,0.9199725256315754,0.2048535455678742,0.0713375796178343,0.014775713921846985,0.9199725256315754,0.2048535455678742,0.0713375796178343,0.014775713921846985,0.9199725256315754,0.2048535455678742,0.0713375796178343,0.014775713921846985,0.020878184214623507
mnist8-4+9_binary_sparse,PAC,1,1,0.9119459056489982,0.2222048661740168,0.043312101910828,0.016149494853014933,0.9119459056489982,0.2222048661740168,0.043312101910828,0.016149494853014933,0.9119459056489982,0.2222048661740168,0.043312101910828,0.016149494853014933,0.9119459056489982,0.2222048661740168,0.043312101910828,0.016149494853014933,0.021778014787684576
mnist8-4+9_binary_sparse,PAC,1,2,0.9361723514038732,0.1676057751670449,0.0445859872611464,0.0031942787236502812,0.9361723514038732,0.1676057751670449,0.0445859872611464,0.0031942787236502812,0.9361723514038732,0.1676057751670449,0.0445859872611464,0.0031942787236502812,0.9361723514038732,0.1676057751670449,0.0445859872611464,0.0031942787236502812,0.021451660814069306
mnist8-4+9_binary_sparse,PAC,1,3,0.9262296455136366,0.1960860500634896,0.043312101910828,0.011993177748595351,0.9262296455136366,0.1960860500634896,0.043312101910828,0.011993177748595351,0.9262296455136366,0.1960860500634896,0.043312101910828,0.011993177748595351,0.9262296455136366,0.1960860500634896,0.043312101910828,0.011993177748595351,0.027617172380408454
mnist8-4+9_binary_sparse,PAC,1,4,0.9235366548281176,0.2033522284111215,0.0356687898089171,0.004143179598889609,0.9235366548281176,0.2033522284111215,0.0356687898089171,0.004143179598889609,0.9235366548281176,0.2033522284111215,0.0356687898089171,0.004143179598889609,0.9235366548281176,0.2033522284111215,0.0356687898089171,0.004143179598889609,0.02331533213780991
mnist8-4+9_binary_sparse,PAC,4,0,0.942039971855525,0.1523582902001358,0.0382165605095541,-0.0037051307824610153,0.942039971855525,0.1523582902001358,0.0394904458598726,-0.0037051307824610153,0.9422305334048112,0.1519319813376745,0.0382165605095541,-0.004042121864042998,0.9422305334048112,0.1519319813376745,0.0394904458598726,-0.004042121864042998,0.020878184214623507
mnist8-4+9_binary_sparse,PAC,4,1,0.939973111974804,0.1567801777122565,0.0420382165605095,-0.0032523504570559896,0.939973111974804,0.1567801777122565,0.043312101910828,-0.0032523504570559896,0.9401908966025598,0.1563846831716918,0.0420382165605095,-0.0030918978617600454,0.9401908966025598,0.1563846831716918,0.043312101910828,-0.0030918978617600454,0.021778014787684576
mnist8-4+9_binary_sparse,PAC,4,2,0.9392736882664344,0.1578776481135122,0.0445859872611464,-0.004061458271865387,0.9392736882664344,0.1578776481135122,0.0445859872611464,-0.004061458271865387,0.9391291965422502,0.1581310896819128,0.0445859872611464,-0.0039490758197221415,0.9391291965422502,0.1581310896819128,0.0445859872611464,-0.0039490758197221415,0.021451660814069306
mnist8-4+9_binary_sparse,PAC,4,3,0.940479880050928,0.1582645280502931,0.0369426751592356,-0.003190194740963752,0.940479880050928,0.1582645280502931,0.0382165605095541,-0.003190194740963752,0.9404987267975607,0.158338645398758,0.0369426751592356,-0.003341843853172715,0.9404987267975607,0.158338645398758,0.0382165605095541,-0.003341843853172715,0.027617172380408454
mnist8-4+9_binary_sparse,PAC,4,4,0.9395459190511292,0.159462774588537,0.0356687898089171,-0.006981380872892084,0.9395459190511292,0.159462774588537,0.040764331210191,-0.006981380872892084,0.9396443409502112,0.1591015805955591,0.0356687898089171,-0.006933862900867954,0.9396443409502112,0.1591015805955591,0.040764331210191,-0.006933862900867954,0.02331533213780991
mnist8-4+9_binary_sparse,PAC,64,0,0.9444963311666555,0.1463735539775958,0.0382165605095541,-0.009247272399644815,0.9444963311666555,0.1463735539759579,0.0471337579617834,-0.009247272399644815,0.944534024659921,0.1462717836596497,0.0382165605095541,-0.009304364810671512,0.944534024659921,0.146271783658029,0.0471337579617834,-0.009304364810671512,0.020878184214623507
mnist8-4+9_binary_sparse,PAC,64,1,0.9436901092273672,0.1480022121997033,0.0420382165605095,-0.007877658797748828,0.9436901092273672,0.1480022122002529,0.0445859872611464,-0.007877658797748828,0.9437634021309388,0.1478061923829737,0.0420382165605095,-0.00794545082668142,0.9437634021309388,0.1478061923835419,0.0445859872611464,-0.00794545082668142,0.021778014787684576
mnist8-4+9_binary_sparse,PAC,64,2,0.9451413087180862,0.1452462295134548,0.0445859872611464,-0.008540628793311585,0.9451413087180862,0.1452462295134548,0.0445859872611464,-0.008540628793311585,0.9450575453997184,0.1453556971035442,0.0445859872611464,-0.008526699495219846,0.9450575453997184,0.1453556971035442,0.0445859872611464,-0.008526699495219846,0.021451660814069306
mnist8-4+9_binary_sparse,PAC,64,3,0.9442994873684916,0.1468927581715113,0.0369426751592356,-0.0067521465079614625,0.9442994873684916,0.1468927581715113,0.0382165605095541,-0.0067521465079614625,0.9442199122160424,0.1470814651254084,0.0369426751592356,-0.006730820200411899,0.9442199122160424,0.1470814651254084,0.0382165605095541,-0.006730820200411899,0.027617172380408454
mnist8-4+9_binary_sparse,PAC,64,4,0.9457946626013536,0.1441166179551559,0.0356687898089171,-0.009899209390959805,0.9457946626013536,0.1441166179553614,0.0458598726114649,-0.009899209390959805,0.9458449205923742,0.1440433513560111,0.0356687898089171,-0.009863036972878676,0.9458449205923742,0.1440433513562228,0.0458598726114649,-0.009863036972878676,0.02331533213780991
news20_binary_sparse,PAC,16,0,0.9523968598630366,0.1505055921634576,0.4890473084256695,0.035714491414485024,0.9522298313011524,0.1509474368838252,0.513359730576922,0.03702850428802633,0.9525638884249208,0.1500932911136891,0.4890473084256695,0.03227353847951349,0.9523968598630366,0.150543573076622,0.513359730576922,0.0340129393653408,0.05960451256869355
news20_binary_sparse,PAC,16,1,0.9508936028060798,0.1504786447814357,0.4837890129221541,0.009498412405861295,0.9505595456823116,0.1510919232564875,0.5155933624165432,0.010607547880835403,0.9498914314347754,0.1525703233352235,0.4837890129221541,0.009240875756256782,0.9497244028728912,0.1531257842674041,0.5155933624165432,0.010246338330751134,0.05802967184235795
news20_binary_sparse,PAC,16,2,0.9375313178553532,0.1745946268033619,0.4837351460162102,0.006696775690515016,0.937197260731585,0.1751425930999915,0.506505351271259,0.007576349742998195,0.9368632036078168,0.1740085400262476,0.4837351460162102,0.004480973142959182,0.9363621179221648,0.1745524783205356,0.506505351271259,0.005349027984277947,0.0507034535417872
news20_binary_sparse,PAC,16,3,0.9559044596626024,0.1511923674990719,0.4647990838198572,0.009240875756256747,0.955069316853182,0.152140587480784,0.5030519660682766,0.010277604761054512,0.95540337397695,0.1511800850905639,0.4647990838198572,0.010467671745267458,0.9547352597294138,0.1521702641094698,0.5030519660682766,0.011448450295838,0.05211867091341584
news20_binary_sparse,PAC,16,4,0.9422081175881076,0.1738761075220652,0.492939007904415,0.012001372431730157,0.9418740604643394,0.1744598337952182,0.5223555038695624,0.012759994766986957,0.9418740604643394,0.1747106206774122,0.492939007904415,0.009640756943821667,0.9413729747786872,0.1752628601497236,0.5223555038695624,0.010468494546064943,0.06440390962026922
news20_binary_sparse,PAC,1,0,0.9407048605311508,0.1728783236797479,0.5293515605168861,0.03859676260798235,0.9407048605311508,0.1728783236797479,0.5293515605168861,0.03859676260798235,0.9407048605311508,0.1728783236797479,0.5293515605168861,0.03859676260798235,0.9407048605311508,0.1728783236797479,0.5293515605168861,0.03859676260798235,0.05960451256869355
news20_binary_sparse,PAC,1,1,0.9503925171204276,0.1472570501677829,0.5036961552311408,0.08741271112039964,0.9503925171204276,0.1472570501677829,0.5036961552311408,0.08741271112039964,0.9503925171204276,0.1472570501677829,0.5036961552311408,0.08741271112039964,0.9503925171204276,0.1472570501677829,0.5036961552311408,0.08741271112039964,0.05802967184235795
news20_binary_sparse,PAC,1,2,0.906631033906798,0.2354640212051905,0.5214980607913859,0.06970192395510474,0.906631033906798,0.2354640212051905,0.5214980607913859,0.06970192395510474,0.906631033906798,0.2354640212051905,0.5214980607913859,0.06970192395510474,0.906631033906798,0.2354640212051905,0.5214980607913859,0.06970192395510474,0.0507034535417872
news20_binary_sparse,PAC,1,3,0.9340237180557877,0.1943559439638967,0.5911523975938464,0.060462693800442766,0.9340237180557877,0.1943559439638967,0.5911523975938464,0.060462693800442766,0.9340237180557877,0.1943559439638967,0.5911523975938464,0.060462693800442766,0.9340237180557877,0.1943559439638967,0.5911523975938464,0.060462693800442766,0.05211867091341584
news20_binary_sparse,PAC,1,4,0.931184232503758,0.1849531768111374,0.5174240993158166,0.06304464270286778,0.931184232503758,0.1849531768111374,0.5174240993158166,0.06304464270286778,0.931184232503758,0.1849531768111374,0.5174240993158166,0.06304464270286778,0.931184232503758,0.1849531768111374,0.5174240993158166,0.06304464270286778,0.06440390962026922
news20_binary_sparse,PAC,4,0,0.9493903457491232,0.1608721366354474,0.5045543362121382,0.02365305452454044,0.9492233171872392,0.1613377930533829,0.5293515605168861,0.023992048453093322,0.949056288625355,0.1598924044606295,0.5045543362121382,0.024795924832210346,0.9493903457491232,0.1604160673226984,0.5293515605168861,0.02498763741801817,0.05960451256869355
news20_binary_sparse,PAC,4,1,0.9533990312343412,0.1447254491571004,0.4865295839999055,0.025844995848969973,0.953232002672457,0.1450066737398458,0.5036961552311408,0.026313992303521293,0.9537330883581092,0.1446610981308699,0.4865295839999055,0.023165133651647546,0.9533990312343412,0.1449241977048172,0.5036961552311408,0.023671978942881994,0.05802967184235795
news20_binary_sparse,PAC,4,2,0.947051945882746,0.154621412427197,0.4919738310143507,0.025569357581821387,0.946884917320862,0.1547886549269375,0.4979833115897969,0.025951137151842163,0.9475530315683982,0.1535517773178087,0.4919738310143507,0.026754190730161678,0.9475530315683982,0.153709261604114,0.4979833115897969,0.027044639411664545,0.0507034535417872
news20_binary_sparse,PAC,4,3,0.9544012026056456,0.154924571458707,0.480306849509147,0.0264439948295198,0.9542341740437614,0.1553325526816139,0.5030519660682766,0.02718122434404266,0.9544012026056456,0.1539590031281113,0.480306849509147,0.03059173364950824,0.9542341740437614,0.1543721873908969,0.5030519660682766,0.03128124071777851,0.05211867091341584
news20_binary_sparse,PAC,4,4,0.9300150325705696,0.1906624621998498,0.5020882649838547,0.03452389866056257,0.9300150325705696,0.1907305704553699,0.5028918411560871,0.035272647386249856,0.9293469183230332,0.1913620085084691,0.5020882649838547,0.03218220759099564,0.9293469183230332,0.1914295518136239,0.5028918411560871,0.03310539008574409,0.06440390962026922
news20_binary_sparse,PAC,64,0,0.9495573743110072,0.153881987016776,0.4825626184334027,0.009519805226595198,0.949056288625355,0.1550148506767264,0.5292615363727058,0.010767994036339788,0.949056288625355,0.1546768255433392,0.4825626184334027,0.0036013990904759687,0.9488892600634709,0.1557760114027143,0.5292615363727058,0.004926108374384212,0.05960451256869355
news20_binary_sparse,PAC,64,1,0.9508936028060798,0.1506317174148032,0.4837890129221541,0.0012786324392505615,0.9507265742441956,0.1513161073955681,0.5237250515056169,0.0028148015281056495,0.9505595456823116,0.1512205432925871,0.4837890129221541,0.0004229196098937094,0.9503925171204276,0.1518622850333642,0.5237250515056169,0.0017928829376621354,0.05802967184235795
news20_binary_sparse,PAC,64,2,0.9460497745114416,0.1593637301295268,0.4837351460162102,0.00162503157498061,0.9457157173876732,0.1600945346162479,0.5181125626479495,0.003008159715508417,0.947051945882746,0.159265021824157,0.4837351460162102,0.00024108063365536927,0.947051945882746,0.1599742298747443,0.5181125626479495,0.0013930017500973211,0.0507034535417872
news20_binary_sparse,PAC,64,3,0.9577417738433271,0.1494298711302711,0.4647422653026287,0.0058172016380318246,0.9572406881576748,0.150333263402307,0.5049778924314783,0.007197861376167236,0.9577417738433271,0.1495602971732982,0.4647422653026287,0.00543295366561868,0.9575747452814432,0.1504549000022286,0.5049778924314783,0.006672091666591226,0.05211867091341584
