dataset,model,weight_scheme,K,seed,fin_test_acc_WA,fin_test_hinge_WA,fin_sparsity_WA,L1_WA,fin_test_acc_WA_VZ,fin_test_hinge_WA_VZ,fin_sparsity_WA_VZ,L1_WA_VZ,fin_test_acc_SA,fin_test_hinge_SA,fin_sparsity_SA,L1_SA,fin_test_acc_SA_VZ,fin_test_hinge_SA_VZ,fin_sparsity_SA_VZ,L1_SA_VZ,L1_inst
news20_binary_sparse,PAC,dense,1,3,0.8239518957741774,0.4024791048778637,0.7282244877478616,0.13495167279516126,0.8239518957741774,0.4024791048778637,0.7282244877478616,0.13495167279516126,0.8239518957741774,0.4024791048778637,0.7282244877478616,0.13495167279516126,0.8239518957741774,0.4024791048778637,0.7282244877478616,0.13495167279516126,0.05211867091341584
news20_binary_sparse,PAC,dense,1,4,0.8941038917654919,0.2780824221556567,0.6219982113235616,0.0813914548845981,0.8941038917654919,0.2780824221556567,0.6219982113235616,0.0813914548845981,0.8941038917654919,0.2780824221556567,0.6219982113235616,0.0813914548845981,0.8941038917654919,0.2780824221556567,0.6219982113235616,0.0813914548845981,0.06440390962026922
news20_binary_sparse,PAC,dense,4,0,0.9333556038082512,0.1891292733135048,0.5519417174835743,0.05898000676342253,0.9326874895607148,0.1899355640462954,0.5929713280479814,0.05971229947316068,0.9373642892934692,0.1846120636704992,0.5519417174835743,0.06197747006856397,0.9366961750459328,0.1854495083536607,0.5929713280479814,0.06258469705708836,0.05960451256869355
news20_binary_sparse,PAC,dense,4,1,0.9407048605311508,0.1819505730044727,0.5544129540316058,0.023240008524216274,0.9407048605311508,0.1827896840782912,0.57288782696474,0.02366868773969217,0.9378653749791216,0.186137976381544,0.5544129540316058,0.022900191794865844,0.9375313178553532,0.1867135049991379,0.57288782696474,0.02344241752039112,0.05802967184235795
news20_binary_sparse,PAC,dense,4,2,0.9273425755804242,0.2126957999679134,0.5725801214883205,0.035266064979870206,0.926507432771004,0.2134773186437641,0.6095387221884427,0.036007408498380286,0.9293469183230332,0.2113846257254138,0.5725801214883205,0.019015749230064216,0.928845832637381,0.2125127496179846,0.6095387221884427,0.019583481780310594,0.0507034535417872
news20_binary_sparse,PAC,dense,4,3,0.8745615500250543,0.3069310734380502,0.5655604519507199,0.06425745107832155,0.8745615500250543,0.3070167595241948,0.5702940985483975,0.06519791238981665,0.8735593786537498,0.3066609454295283,0.5655604519507199,0.0610880224065113,0.8735593786537498,0.3068326129547851,0.5702940985483975,0.061913291606362206,0.05211867091341584
news20_binary_sparse,PAC,dense,4,4,0.9235009186570904,0.2221603794253694,0.5799790730759922,0.029873428553326958,0.92266577584767,0.224697788679334,0.6219982113235616,0.030767813020164406,0.9133121763821612,0.2451914281284289,0.5799790730759922,0.022706833607463207,0.9124770335727408,0.2464480292699834,0.6219982113235616,0.02347862075547933,0.06440390962026922
news20_binary_sparse,PAC,dense,64,0,0.9485552029397026,0.1704102756982582,0.4851851250597702,0.01916385337360667,0.946884917320862,0.1741864708361375,0.596868192846475,0.02105300400457144,0.939368632036078,0.1898682758854256,0.4851851250597702,0.012304163125194872,0.9368632036078168,0.1928766909223934,0.596868192846475,0.01440806476429635,0.05960451256869355
news20_binary_sparse,PAC,dense,64,1,0.9465508601970936,0.1606704198474442,0.4865295839999055,0.0036589951462980786,0.9443794888926006,0.1642205396528618,0.5790153719915703,0.005943912960840457,0.9435443460831804,0.1723146032225697,0.4865295839999055,0.003403926899085964,0.9413729747786872,0.1751016194657311,0.5790153719915703,0.005455169287150059,0.05802967184235795
news20_binary_sparse,PAC,dense,64,2,0.9361950893602806,0.1832101840736743,0.4918454359234706,0.009310813824040774,0.935192917988976,0.1859669048466563,0.5827786763794356,0.011528261973191544,0.9326874895607148,0.1955187185660271,0.4918454359234706,0.006964185949689042,0.9321864038750628,0.197631145898749,0.5827786763794356,0.00889365381972929,0.0507034535417872
news20_binary_sparse,PAC,dense,64,3,0.9540671454818774,0.1670887949786705,0.4647990838198572,0.009029415951309929,0.9525638884249208,0.1712191494890977,0.5800779520540262,0.011065025124222326,0.9477200601302824,0.1852748682327672,0.4647990838198572,0.011390854240015891,0.9462168030733256,0.1884975274354109,0.5800779520540262,0.013146711141792413,0.05211867091341584
news20_binary_sparse,PAC,dense,64,4,0.9400367462836144,0.1816660147041729,0.4670777277315686,0.00898333910665228,0.9378653749791216,0.1861144630396245,0.5983439984887751,0.011030467490729104,0.9361950893602806,0.1939085829812553,0.4670777277315686,0.007368181141241181,0.9340237180557877,0.1978313212520938,0.5983439984887751,0.009387334298204405,0.06440390962026922
news20_binary_sparse,PAC,exp-dense,16,0,0.9425421747118756,0.1718294472620934,0.4890473084256695,0.025951137151842156,0.9425421747118756,0.1718379644792262,0.513359730576922,0.027227301188700304,0.9523968598630366,0.1497569097943692,0.4890473084256695,0.02904404534948874,0.9522298313011524,0.1502070111939817,0.513359730576922,0.03026508173291718,0.05960451256869355
news20_binary_sparse,PAC,exp-dense,16,1,0.9455486888257892,0.1600978511703694,0.4837890129221541,0.047452567591028526,0.9448805745782528,0.1609115735331361,0.5086017331861463,0.048219417934259844,0.9505595456823116,0.1498894689830369,0.4837890129221541,0.004711357366247567,0.9503925171204276,0.1503062262150807,0.5086017331861463,0.005658401084122338,0.05802967184235795
news20_binary_sparse,PAC,exp-dense,16,2,0.927008518456656,0.1958156211836743,0.4837351460162102,0.03790067313333244,0.926841489894772,0.1960227085958839,0.4992052786616213,0.0391455707398872,0.9412059462168032,0.1671808887485897,0.4837351460162102,0.006854753443627049,0.9408718890930348,0.1675246473825299,0.4992052786616213,0.008071675823068225,0.0507034535417872
news20_binary_sparse,PAC,exp-dense,16,3,0.9443794888926006,0.1773225921048995,0.4647990838198572,0.04377217962399646,0.9442124603307166,0.1776925463898948,0.520514436330793,0.044939733955590117,0.9572406881576748,0.149046250988378,0.4647990838198572,0.00981519071288282,0.9567396024720228,0.1505233819109151,0.520514436330793,0.010982745044476468,0.05211867091341584
news20_binary_sparse,PAC,exp-dense,16,4,0.9315182896275264,0.1846672351252186,0.4689210089788015,0.0497975498637853,0.9313512610656424,0.1848883509010892,0.5174240993158166,0.05064503468516762,0.9438784032069484,0.1668194410791726,0.4689210089788015,0.0072126717905215175,0.9435443460831804,0.1676361824615281,0.5174240993158166,0.008402441743646542,0.06440390962026922
news20_binary_sparse,PAC,exp-dense,1,0,0.9407048605311508,0.1728783236797479,0.5293515605168861,0.04016995773272307,0.9407048605311508,0.1728783236797479,0.5293515605168861,0.04016995773272307,0.9407048605311508,0.1728783236797479,0.5293515605168861,0.04016995773272307,0.9407048605311508,0.1728783236797479,0.5293515605168861,0.04016995773272307,0.05960451256869355
news20_binary_sparse,PAC,exp-dense,1,1,0.9235009186570904,0.2007949664929543,0.4865295839999055,0.0644080236242565,0.9235009186570904,0.2007949664929543,0.4865295839999055,0.0644080236242565,0.9235009186570904,0.2007949664929543,0.4865295839999055,0.0644080236242565,0.9235009186570904,0.2007949664929543,0.4865295839999055,0.0644080236242565,0.05802967184235795
news20_binary_sparse,PAC,exp-dense,1,2,0.906631033906798,0.2354640212051905,0.5214980607913859,0.0904381496526547,0.906631033906798,0.2354640212051905,0.5214980607913859,0.0904381496526547,0.906631033906798,0.2354640212051905,0.5214980607913859,0.0904381496526547,0.906631033906798,0.2354640212051905,0.5214980607913859,0.0904381496526547,0.0507034535417872
news20_binary_sparse,PAC,exp-dense,1,3,0.9340237180557877,0.1943559439638967,0.5911523975938464,0.06221361389743451,0.9340237180557877,0.1943559439638967,0.5911523975938464,0.06221361389743451,0.9340237180557877,0.1943559439638967,0.5911523975938464,0.06221361389743451,0.9340237180557877,0.1943559439638967,0.5911523975938464,0.06221361389743451,0.05211867091341584
news20_binary_sparse,PAC,exp-dense,1,4,0.931184232503758,0.1849531768111374,0.5174240993158166,0.06462442023398814,0.931184232503758,0.1849531768111374,0.5174240993158166,0.06462442023398814,0.931184232503758,0.1849531768111374,0.5174240993158166,0.06462442023398814,0.931184232503758,0.1849531768111374,0.5174240993158166,0.06462442023398814,0.06440390962026922
news20_binary_sparse,PAC,exp-dense,4,0,0.9427092032737598,0.17219173133748,0.5045543362121382,0.028895118405148735,0.9427092032737598,0.1721965788554116,0.5293515605168861,0.02908847659255148,0.949056288625355,0.1598924044606295,0.5045543362121382,0.03706388472231707,0.9493903457491232,0.1604160673226984,0.5293515605168861,0.03733376338388348,0.05960451256869355
news20_binary_sparse,PAC,exp-dense,4,1,0.9455486888257892,0.1600983164313765,0.4865295839999055,0.06438909920591497,0.9448805745782528,0.1605791191408896,0.5036961552311408,0.06546285424659834,0.9537330883581092,0.1446610981308699,0.4865295839999055,0.02393445239727129,0.9533990312343412,0.1449241977048172,0.5036961552311408,0.024461044907644735,0.05802967184235795
news20_binary_sparse,PAC,exp-dense,4,2,0.9250041757140472,0.1997976011962306,0.4919738310143507,0.047082307232172216,0.9250041757140472,0.2000784008296458,0.506505351271259,0.04727648822037243,0.9263404042091198,0.2000427249506984,0.4919738310143507,0.025433595450240747,0.9261733756472356,0.2003324655596515,0.506505351271259,0.025804678609894535,0.0507034535417872
news20_binary_sparse,PAC,exp-dense,4,3,0.9443794888926006,0.1777803649772079,0.480306849509147,0.04424035327775037,0.9442124603307166,0.1779575278083929,0.5030519660682766,0.04499074760503254,0.9544012026056456,0.1539590031281113,0.480306849509147,0.021370605112390462,0.9542341740437614,0.1543721873908969,0.5030519660682766,0.022241951156899045,0.05211867091341584
news20_binary_sparse,PAC,exp-dense,4,4,0.931017203941874,0.1850787443936442,0.5020882649838547,0.059078742859117614,0.931017203941874,0.1851088082926873,0.5028918411560871,0.0593190006919755,0.9293469183230332,0.1913620085084691,0.5020882649838547,0.043311411177419754,0.9293469183230332,0.1914295518136239,0.5028918411560871,0.04366768392271929,0.06440390962026922
news20_binary_sparse,PAC,exp-dense,64,0,0.9425421747118756,0.1718262514056062,0.4825626184334027,0.02630082749076202,0.9425421747118756,0.1718403821664934,0.5199543680895401,0.027490597443887023,0.9518957741773844,0.1511258241506272,0.4825626184334027,0.005202569442330275,0.951060631367964,0.1519157162296354,0.5199543680895401,0.006630951626718295,0.05960451256869355
news20_binary_sparse,PAC,exp-dense,64,1,0.9455486888257892,0.1600977437468472,0.4837890129221541,0.03685571612056007,0.9447135460163688,0.1616301530888876,0.5237250515056169,0.038321947141631174,0.9497244028728912,0.1521597858072136,0.4837890129221541,0.002706191822841114,0.9495573743110072,0.1527942112908458,0.5237250515056169,0.004183119254279175,0.05802967184235795
news20_binary_sparse,PAC,exp-dense,64,2,0.927008518456656,0.1957175414825774,0.4837351460162102,0.035034857955784364,0.926507432771004,0.1966560797517597,0.5226418101641686,0.03645748053459017,0.945214631702021,0.1619341092028683,0.4837351460162102,0.002431376356489991,0.9448805745782528,0.1628160279441865,0.5226418101641686,0.0036951983813862986,0.0507034535417872
news20_binary_sparse,PAC,exp-dense,64,3,0.9445465174544848,0.1771941760302896,0.4647990838198572,0.03505378237412582,0.9443794888926006,0.177394590938949,0.5049778924314783,0.03644102451864094,0.9577417738433271,0.1504906018895151,0.4647990838198572,0.00522478506386166,0.9570736595957908,0.1513817854887242,0.5049778924314783,0.006538797937402944,0.05211867091341584
news20_binary_sparse,PAC,exp-dense,64,4,0.9315182896275264,0.1845959785518649,0.4675012839509088,0.047281425025157114,0.931017203941874,0.1854147326989053,0.5310155313785796,0.04834612925706849,0.9440454317688324,0.1743558639861624,0.4675012839509088,0.0024058695317687694,0.9435443460831804,0.1755491705032423,0.5310155313785796,0.0038663409472576436,0.06440390962026922
newsgroups_binary_sparse,PAC,dense,16,0,0.8445576993083364,0.5313463311395149,0.2422760547858942,0.0409139232849223,0.8445576993083364,0.5313848648077057,0.4114648929471033,0.041814951453145614,0.8332726610848198,0.5397437289360173,0.2422760547858942,0.03564992655941259,0.8332726610848198,0.5397865919196656,0.4114648929471033,0.03644138245793237,0.03913993918286252
newsgroups_binary_sparse,PAC,dense,16,1,0.8594830724426648,0.5340936638606256,0.2077888853904281,0.02959628504727909,0.8594830724426648,0.5341209907610772,0.2841132714105793,0.030263679780927914,0.8563887877684747,0.5419899409366206,0.2077888853904281,0.027219200683875847,0.8563887877684747,0.542009863295467,0.2841132714105793,0.02725813958963825,0.03282006422202783
newsgroups_binary_sparse,PAC,dense,16,2,0.8421914816163087,0.5470096897807711,0.3355439231738035,0.029406118298206822,0.8421914816163087,0.5470474316988816,0.3944918923173803,0.031518780324804804,0.8454677830360393,0.5540427826720289,0.3355439231738035,0.0326733641584578,0.8454677830360393,0.554070876593286,0.3944918923173803,0.032814630886340054,0.03165280260510336
newsgroups_binary_sparse,PAC,dense,16,3,0.840735347651984,0.5251890165092385,0.2487700724181359,0.05125265554281742,0.840735347651984,0.5252261965708528,0.3950232210327455,0.051359511144677066,0.8582089552238806,0.5357121256846908,0.2487700724181359,0.04200874042600975,0.8582089552238806,0.5357438021049077,0.3950232210327455,0.04205492377935587,0.0329903087402449
newsgroups_binary_sparse,PAC,dense,16,4,0.8627593738623953,0.5132658097968963,0.2115377046599496,0.020868536820810427,0.8627593738623953,0.5133003671399634,0.294306911209068,0.02220332628810808,0.862031306880233,0.5253282396496075,0.2115377046599496,0.020105153156677505,0.8618492901346924,0.5253529988242704,0.294306911209068,0.020681086739582064,0.03465290946070523
newsgroups_binary_sparse,PAC,dense,1,0,0.6969421186749181,0.6183116880411009,0.4886748268261964,0.14774507513397697,0.6969421186749181,0.6183116880411009,0.4886748268261964,0.14774507513397697,0.6969421186749181,0.6183116880411009,0.4886748268261964,0.14774507513397697,0.6969421186749181,0.6183116880411009,0.4886748268261964,0.14774507513397697,0.03913993918286252
newsgroups_binary_sparse,PAC,dense,1,1,0.7100473243538405,0.7779962742482771,0.7598394206549118,0.12656231039922342,0.7100473243538405,0.7779962742482771,0.7598394206549118,0.12656231039922342,0.7100473243538405,0.7779962742482771,0.7598394206549118,0.12656231039922342,0.7100473243538405,0.7779962742482771,0.7598394206549118,0.12656231039922342,0.03282006422202783
newsgroups_binary_sparse,PAC,dense,1,2,0.8440116490717146,0.5110640522512522,0.3944918923173803,0.11654323939095929,0.8440116490717146,0.5110640522512522,0.3944918923173803,0.11654323939095929,0.8440116490717146,0.5110640522512522,0.3944918923173803,0.11654323939095929,0.8440116490717146,0.5110640522512522,0.3944918923173803,0.11654323939095929,0.03165280260510336
newsgroups_binary_sparse,PAC,dense,1,3,0.802147797597379,0.5659351478291883,0.3526940333753149,0.07820109499825229,0.802147797597379,0.5659351478291883,0.3526940333753149,0.07820109499825229,0.802147797597379,0.5659351478291883,0.3526940333753149,0.07820109499825229,0.802147797597379,0.5659351478291883,0.3526940333753149,0.07820109499825229,0.0329903087402449
newsgroups_binary_sparse,PAC,dense,1,4,0.8281761922096833,0.536081374728205,0.2854514326196473,0.09270176239298594,0.8281761922096833,0.536081374728205,0.2854514326196473,0.09270176239298594,0.8281761922096833,0.536081374728205,0.2854514326196473,0.09270176239298594,0.8281761922096833,0.536081374728205,0.2854514326196473,0.09270176239298594,0.03465290946070523
newsgroups_binary_sparse,PAC,dense,4,0,0.7741172187841281,0.559851368179156,0.2422760547858942,0.055887290884492694,0.7741172187841281,0.5598515540290419,0.2432698362720403,0.055880951992856955,0.7919548598471059,0.5497777743354192,0.2422760547858942,0.057053646945469244,0.7919548598471059,0.5497780035096352,0.2432698362720403,0.0570473080538335,0.03913993918286252
newsgroups_binary_sparse,PAC,dense,4,1,0.8390971969421187,0.5821665359590603,0.2077888853904281,0.04124988454161664,0.8390971969421187,0.5822190035170609,0.3064782745591939,0.04136941792674776,0.8409173643975246,0.5870474312739485,0.2077888853904281,0.03378719797445245,0.8409173643975246,0.5870781775657141,0.3064782745591939,0.033872320233561,0.03282006422202783
newsgroups_binary_sparse,PAC,dense,4,2,0.8518383691299599,0.5502190700686762,0.3361736460957178,0.03489740956665529,0.8516563523844194,0.550246437394247,0.3944918923173803,0.03496170403896067,0.8518383691299599,0.5502190700686762,0.3361736460957178,0.03180584156030917,0.8516563523844194,0.550246437394247,0.3944918923173803,0.03359159788969245,0.03165280260510336
newsgroups_binary_sparse,PAC,dense,4,3,0.8445576993083364,0.5686117348836963,0.3526940333753149,0.046463170134040416,0.8445576993083364,0.5686222186399934,0.3950232210327455,0.046474036805415966,0.8445576993083364,0.5686117348836963,0.3526940333753149,0.042676135159658596,0.8445576993083364,0.5686222186399934,0.3950232210327455,0.042676135159658596,0.0329903087402449
newsgroups_binary_sparse,PAC,dense,4,4,0.8485620677102294,0.528941327258176,0.2854514326196473,0.0363951991045863,0.8485620677102294,0.528942197615101,0.2860319584382871,0.03640063244027408,0.8543866035675282,0.5264136244412879,0.2854514326196473,0.0341086703359794,0.8543866035675282,0.5264142074828709,0.2860319584382871,0.03414851479768977,0.03465290946070523
newsgroups_binary_sparse,PAC,dense,64,0,0.8520203858755006,0.528122726220541,0.2422760547858942,0.023511854632914768,0.8520203858755006,0.5281695396736267,0.4133639011335013,0.025011455282741714,0.8527484528576629,0.538839058089759,0.2422760547858942,0.028683484651732212,0.8527484528576629,0.5388848998570254,0.4133639011335013,0.029659673963636477,0.03913993918286252
newsgroups_binary_sparse,PAC,dense,64,1,0.8483800509646887,0.5442598904708118,0.2073854691435768,0.029244023783521422,0.8483800509646887,0.544300454339166,0.3400700566750629,0.030103396378138435,0.8483800509646887,0.5528157523073435,0.2073854691435768,0.023863210340724486,0.8481980342191482,0.5528521579069228,0.3400700566750629,0.024507966175674235,0.03282006422202783
newsgroups_binary_sparse,PAC,dense,64,2,0.8554787040407718,0.539284272984926,0.3084166404282116,0.023915732585706354,0.8554787040407718,0.5393328336764713,0.4148004565491183,0.02602567794446046,0.8520203858755006,0.5396713716961684,0.3084166404282116,0.03868353898508912,0.8522024026210412,0.53971501725573,0.4148004565491183,0.039034894692898815,0.03165280260510336
newsgroups_binary_sparse,PAC,dense,64,3,0.8565708045140152,0.5328278595013846,0.2411346819899243,0.04303745198289587,0.8565708045140152,0.5328703705249785,0.3952003306045339,0.043758274517474535,0.8572988714961777,0.5404845383879855,0.2411346819899243,0.02588350566063025,0.8572988714961777,0.5405215585336086,0.3952003306045339,0.027226445131459574,0.0329903087402449
newsgroups_binary_sparse,PAC,dense,64,4,0.8642155078267201,0.5180962971513831,0.2054175850125944,0.01530389552057697,0.8640334910811794,0.5181373773864872,0.3079148299748111,0.017184735224496397,0.8631234073534765,0.524605875133514,0.2054175850125944,0.023525437972134255,0.862941390607936,0.5246419540146198,0.3079148299748111,0.02462840511675335,0.03465290946070523
newsgroups_binary_sparse,PAC,exp-dense,16,0,0.8613032398980707,0.4735883062131619,0.2422760547858942,0.039703194982495596,0.8613032398980707,0.4737357153384605,0.4614786681360201,0.03991690618621488,0.8527484528576629,0.5557454769825427,0.2422760547858942,0.04049283976911946,0.8527484528576629,0.5557963538587473,0.4614786681360201,0.040670328734920234,0.03913993918286252
newsgroups_binary_sparse,PAC,exp-dense,16,1,0.8560247542773936,0.5514645556880862,0.2077888853904281,0.04297949640222624,0.8558427375318529,0.5516511522989392,0.379909870906801,0.04315970203587088,0.8378230797233346,0.6081532266318672,0.2077888853904281,0.02316593226079287,0.8378230797233346,0.6082420538606438,0.379909870906801,0.023430354597598096,0.03282006422202783
newsgroups_binary_sparse,PAC,exp-dense,16,2,0.8332726610848198,0.5410933451286777,0.3421953715365239,0.04793288743758455,0.8332726610848198,0.5412082922104641,0.4216093356423174,0.048125770854500705,0.8389151801965781,0.5857124088603611,0.3421953715365239,0.03638161576536684,0.8389151801965781,0.5857347954056504,0.4216093356423174,0.03660076030477391,0.03165280260510336
newsgroups_binary_sparse,PAC,exp-dense,16,3,0.7522752093192574,0.5476352704295446,0.2487700724181359,0.0690269076894378,0.7520931925737168,0.5477072073748279,0.4376377518891687,0.06911474661639021,0.8370950127411722,0.5667563045257366,0.2487700724181359,0.03754616071444745,0.8370950127411722,0.5667917366902848,0.4376377518891687,0.037649394092515234,0.0329903087402449
newsgroups_binary_sparse,PAC,exp-dense,16,4,0.8319985438660357,0.5623463645301345,0.2227743230478589,0.06846817966954456,0.8319985438660357,0.562396790272478,0.357367758186398,0.06861035195337477,0.8567528212595559,0.5653739682247592,0.2227743230478589,0.020461036644227028,0.8567528212595559,0.5654153654446543,0.357367758186398,0.02063490338623593,0.03465290946070523
newsgroups_binary_sparse,PAC,exp-dense,1,0,0.6969421186749181,0.6183116880411009,0.4886748268261964,0.10396687838564729,0.6969421186749181,0.6183116880411009,0.4886748268261964,0.10396687838564729,0.6969421186749181,0.6183116880411009,0.4886748268261964,0.10396687838564729,0.6969421186749181,0.6183116880411009,0.4886748268261964,0.10396687838564729,0.03913993918286252
newsgroups_binary_sparse,PAC,exp-dense,1,1,0.7100473243538405,0.7779962742482771,0.7598394206549118,0.10710553530128754,0.7100473243538405,0.7779962742482771,0.7598394206549118,0.10710553530128754,0.7100473243538405,0.7779962742482771,0.7598394206549118,0.10710553530128754,0.7100473243538405,0.7779962742482771,0.7598394206549118,0.10710553530128754,0.03282006422202783
newsgroups_binary_sparse,PAC,exp-dense,1,2,0.7182380779031671,0.6565433589706249,0.6273516215365239,0.108813413819146,0.7182380779031671,0.6565433589706249,0.6273516215365239,0.108813413819146,0.7182380779031671,0.6565433589706249,0.6273516215365239,0.108813413819146,0.7182380779031671,0.6565433589706249,0.6273516215365239,0.108813413819146,0.03165280260510336
newsgroups_binary_sparse,PAC,exp-dense,1,3,0.723152530032763,0.5716375758277052,0.3247992758186397,0.06931125225709822,0.723152530032763,0.5716375758277052,0.3247992758186397,0.06931125225709822,0.723152530032763,0.5716375758277052,0.3247992758186397,0.06931125225709822,0.723152530032763,0.5716375758277052,0.3247992758186397,0.06931125225709822,0.0329903087402449
newsgroups_binary_sparse,PAC,exp-dense,1,4,0.7744812522752094,0.6429568060835092,0.5985516372795969,0.10606414596112991,0.7744812522752094,0.6429568060835092,0.5985516372795969,0.10606414596112991,0.7744812522752094,0.6429568060835092,0.5985516372795969,0.10606414596112991,0.7744812522752094,0.6429568060835092,0.5985516372795969,0.10606414596112991,0.03465290946070523
newsgroups_binary_sparse,PAC,exp-dense,4,0,0.7204222788496542,0.6263849257178804,0.4886748268261964,0.10196378862875284,0.7202402621041136,0.626609577954347,0.6116872638539043,0.1021774998324721,0.7717510010921005,0.6627479677679718,0.4886748268261964,0.0723883313682769,0.7717510010921005,0.6628563537193,0.6116872638539043,0.07254046476753469,0.03913993918286252
newsgroups_binary_sparse,PAC,exp-dense,4,1,0.841645431379687,0.5634222535389607,0.2077888853904281,0.06549252282453769,0.8412813978886058,0.5639407760933297,0.5104297858942066,0.0655414228457277,0.8316345103749545,0.6180553171242641,0.2077888853904281,0.06030459279865691,0.8314524936294139,0.6182668548092952,0.5104297858942066,0.060484798432301534,0.03282006422202783
newsgroups_binary_sparse,PAC,exp-dense,4,2,0.8230797233345468,0.5430500824810361,0.3421953715365239,0.05868998654343861,0.8230797233345468,0.5431306992845001,0.3944918923173803,0.05885298661407197,0.8349108117946851,0.5796918169343621,0.3421953715365239,0.06256667155666877,0.8349108117946851,0.5797146366169816,0.3944918923173803,0.06268529938585195,0.03165280260510336
newsgroups_binary_sparse,PAC,exp-dense,4,3,0.7371678194393885,0.5602953248347541,0.3247992758186397,0.07757626139415771,0.7369858026938478,0.5603721901922711,0.4376377518891687,0.07779993371330461,0.7997815799053513,0.591163537293787,0.3247992758186397,0.0722361979690191,0.7997815799053513,0.5911918052164981,0.4376377518891687,0.07230139799727248,0.0329903087402449
newsgroups_binary_sparse,PAC,exp-dense,4,4,0.8252639242810339,0.5539533934345856,0.2854514326196473,0.05678831905271606,0.8247178740444121,0.5545874931021161,0.5985516372795969,0.056933208004390154,0.7925009100837277,0.663246440879666,0.2854514326196473,0.06559032286691772,0.7925009100837277,0.6634510227144292,0.5985516372795969,0.06558851175502178,0.03465290946070523
newsgroups_binary_sparse,PAC,exp-dense,64,0,0.8618492901346924,0.4798666769573821,0.2415971347607053,0.026765517153946303,0.8622133236257735,0.479996314313668,0.4581234256926952,0.026934856116215412,0.8471059337459046,0.5621511156716708,0.2415971347607053,0.024150271576228784,0.8471059337459046,0.5621984185657031,0.4581234256926952,0.024377566119167537,0.03913993918286252
newsgroups_binary_sparse,PAC,exp-dense,64,1,0.8103385511467055,0.5309146097679447,0.2072083595717884,0.07750110025047677,0.8103385511467055,0.5309442101525538,0.3448028180100756,0.07759527806906494,0.8485620677102294,0.5721506514449205,0.2072083595717884,0.013807011538593891,0.8483800509646887,0.5721876964604019,0.3448028180100756,0.013984500504394664,0.03282006422202783
newsgroups_binary_sparse,PAC,exp-dense,64,2,0.85802693847834,0.5414360161433442,0.3048350913098236,0.05521899059489593,0.8578449217327995,0.5415231118065044,0.4215896568010076,0.05539376289285282,0.8498361849290135,0.5730031269764767,0.3048350913098236,0.026804456059708735,0.8498361849290135,0.573041180276447,0.4215896568010076,0.026977417245769707,0.03165280260510336
newsgroups_binary_sparse,PAC,exp-dense,64,3,0.7828540225700764,0.5434878929728361,0.2407706234256926,0.08097028508712358,0.7828540225700764,0.5435600596876724,0.4376377518891687,0.08106536846165968,0.8523844193665817,0.5726207441235047,0.2407706234256926,0.03234374179339923,0.8523844193665817,0.5726715760664599,0.4376377518891687,0.03247866962964574,0.0329903087402449
newsgroups_binary_sparse,PAC,exp-dense,64,4,0.8558427375318529,0.5245095551407295,0.2037448835012594,0.022014970650931755,0.8556607207863124,0.5245456398239634,0.3330545497481109,0.02220513740000401,0.8532945030942847,0.5593108774708537,0.2037448835012594,0.015833645750135402,0.853112486348744,0.5593499455117547,0.3330545497481109,0.016022001387311732,0.03465290946070523
pcmac_binary_sparse,PAC,dense,16,0,0.9142367066895368,0.2939531337788152,0.0750759878419452,0.010495613604249623,0.9125214408233276,0.2950838952403173,0.1264437689969605,0.01518803696511284,0.9108061749571184,0.2977905621748261,0.0750759878419452,0.018731912256972537,0.9125214408233276,0.298780332068462,0.1264437689969605,0.022426912294753732,0.01931374252877039
pcmac_binary_sparse,PAC,dense,16,1,0.888507718696398,0.3251778119939486,0.0574468085106383,0.01119078743548863,0.888507718696398,0.3256817237216651,0.1261398176291793,0.013593670895640819,0.9005145797598628,0.3342073823494014,0.0574468085106383,0.011175674960896477,0.9005145797598628,0.3347711156194486,0.1261398176291793,0.013676789505897655,0.02020537852970735
pcmac_binary_sparse,PAC,dense,16,2,0.8850771869639794,0.3570047467598135,0.0741641337386018,0.02207176914183816,0.8833619210977701,0.3584084814029526,0.1732522796352583,0.024338640330660983,0.8867924528301887,0.3676352088461219,0.0741641337386018,0.029688456336282802,0.8867924528301887,0.3692516335525014,0.1732522796352583,0.03128282240575485,0.020008916360009402
pcmac_binary_sparse,PAC,dense,16,3,0.8713550600343053,0.3656635778406458,0.0702127659574468,0.027942965520889238,0.869639794168096,0.367399496503664,0.1735562310030395,0.031146810134425475,0.8713550600343053,0.3668004027259032,0.0702127659574468,0.03116947884631371,0.8679245283018868,0.368546059471174,0.1735562310030395,0.03361769973024232,0.01855811879916278
pcmac_binary_sparse,PAC,dense,16,4,0.8970840480274442,0.3345881391349282,0.064741641337386,0.014175501167438657,0.8970840480274442,0.3361175853994869,0.1352583586626139,0.015588517541804866,0.8953687821612349,0.3407748280825075,0.064741641337386,0.0123922291655647,0.8953687821612349,0.3421266895359334,0.1352583586626139,0.013918589099372061,0.020734315140432648
pcmac_binary_sparse,PAC,dense,1,0,0.855917667238422,0.4628978019859853,0.2896656534954407,0.05986806809681051,0.855917667238422,0.4628978019859853,0.2896656534954407,0.05986806809681051,0.855917667238422,0.4628978019859853,0.2896656534954407,0.05986806809681051,0.855917667238422,0.4628978019859853,0.2896656534954407,0.05986806809681051,0.01931374252877039
